id_cliente;id_geografia;id_cliente_alternativa;primer_nombre;segundo_nombre;fecha_nacimiento;estado_civil;genero;correo;salario_mensual;cantidad_hijos;cantidad_hijos_en_casa;EnglishEducation;nivel_educativo;EnglishOccupation;ocupacion;casa_propia?;cantidad_autos;direccion1;direccion2;telefono;fecha_primera_compra;distancia_tienda_mas_cercana
18906;30;AW00018906;Adrienne;Gutierrez;11/10/1957;S;Mujer;adrienne7@adventure-works.com;30000;3;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;8857 Sunshine;;1 (11) 500 555-0110;03/07/2011;5-10 Km
18907;22;AW00018907;Priscilla;Nara;15/11/1957;C;Mujer;priscilla15@adventure-works.com;30000;3;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;6929 Citrus Ave.;;1 (11) 500 555-0118;21/07/2011;5-10 Km
18908;24;AW00018908;Krystal;Sun;14/02/1960;S;Mujer;krystal13@adventure-works.com;80000;2;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;2;1378 California St.;;1 (11) 500 555-0120;26/07/2011;1-2 Km
18909;33;AW00018909;Jodi;Chavez;10/12/1960;S;Mujer;jodi15@adventure-works.com;80000;2;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;2;9189 Shady Ln.;;1 (11) 500 555-0192;03/07/2011;5-10 Km
18910;536;AW00018910;Marco;Perez;26/04/1981;S;Hombre;marco20@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;2;4144 Tahoe Place;;368-555-0196;11/11/2013;5-10 Km
18911;626;AW00018911;Elijah;McDonald;19/12/1980;S;Hombre;elijah47@adventure-works.com;30000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;0;2;7333 Alderwood Lane;;145-555-0139;22/11/2013;5-10 Km
18912;626;AW00018912;Tyler;Williams;15/04/1981;C;Hombre;tyler6@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;6361 Appalachia Dr.;;451-555-0115;07/06/2013;5-10 Km
18913;301;AW00018913;Jesse;Stewart;06/05/1981;C;Hombre;jesse26@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;6938 Harbor View Dr.;;119-555-0123;05/10/2013;5-10 Km
18914;301;AW00018914;Felicia;Ruiz;12/01/1981;S;Mujer;felicia2@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;0;2;7538 Adobe Dr;;536-555-0198;12/12/2013;1-2 Km
18915;316;AW00018915;Sydney;Gonzalez;04/07/1980;C;Mujer;sydney58@adventure-works.com;40000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;6474 Helen Ave.;;131-555-0112;02/08/2013;5-10 Km
18916;352;AW00018916;Christian;Moore;03/08/1979;S;Hombre;christian41@adventure-works.com;30000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;0;2;802 Leonard Ct;;858-555-0139;04/09/2013;1-2 Km
18917;372;AW00018917;Jonathan;Nelson;08/09/1979;C;Hombre;jonathan38@adventure-works.com;30000;0;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;0;2;8150 Ryan Rd.;;173-555-0187;20/09/2013;1-2 Km
18918;641;AW00018918;Jacqueline;Ross;25/06/1979;C;Mujer;jacqueline4@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;2;2927 Woodside Court;;572-555-0180;18/08/2013;5-10 Km
18919;59;AW00018919;Eduardo;Hernandez;17/05/1979;S;Hombre;eduardo26@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;2;5778 Mt Tri-state Court;;961-555-0194;14/03/2013;5-10 Km
18920;355;AW00018920;Jonathan;Young;16/11/1978;S;Hombre;jonathan47@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;2;2372 Cardinet Dr.;;192-555-0178;18/01/2014;1-2 Km
18921;627;AW00018921;Rachel;Bailey;22/09/1978;S;Mujer;rachel36@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;0;2;177 Bancroft Road;;901-555-0154;29/07/2013;1-2 Km
18922;53;AW00018922;Madeline;Gonzalez;05/03/1979;S;Mujer;madeline8@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Professional;Profesional;0;2;3091 Hickory Drive;;721-555-0130;28/11/2013;5-10 Km
18923;609;AW00018923;Cassandra;Kapoor;22/04/1979;C;Mujer;cassandra1@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Professional;Profesional;0;2;9903 Clearland Circle;;218-555-0141;27/03/2013;0-1 Km
18924;322;AW00018924;Rachel;Williams;21/05/1979;S;Mujer;rachel4@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;2;7936 Solano Dr.;;762-555-0116;05/06/2013;5-10 Km
18925;60;AW00018925;Haley;Griffin;09/11/1981;C;Mujer;haley40@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Professional;Profesional;0;2;6416 Co Road;;164-555-0180;17/05/2013;1-2 Km
18926;57;AW00018926;Alexandre;Lobao;25/09/1981;C;Hombre;alexandre1@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Professional;Profesional;0;2;5448 Near Drive;;609-555-0151;11/02/2013;1-2 Km
18927;51;AW00018927;Arianna;Cox;05/08/1981;S;Mujer;arianna32@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Professional;Profesional;0;2;71 Flora Ave;;238-555-0185;07/07/2013;1-2 Km
18928;10;AW00018928;Carmen;Prasad;22/08/1971;C;Mujer;carmen12@adventure-works.com;80000;2;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;6478 Pierce Ct;;1 (11) 500 555-0137;29/07/2011;5-10 Km
18929;30;AW00018929;Donald;Garcia;14/12/1960;S;Hombre;donald16@adventure-works.com;80000;2;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;8798 Valley Manor;;1 (11) 500 555-0163;20/07/2011;5-10 Km
18930;40;AW00018930;Katelyn;Richardson;15/04/1961;S;Mujer;katelyn8@adventure-works.com;80000;2;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;0;2;5493 Gonzalez Ct;Unit C;1 (11) 500 555-0155;24/07/2011;1-2 Km
18931;27;AW00018931;Rosa;She;13/06/1962;C;Mujer;rosa23@adventure-works.com;70000;2;0;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;2674 Ridge Circle;;1 (11) 500 555-0129;19/07/2011;5-10 Km
18932;16;AW00018932;Carl;Chande;31/07/1969;C;Hombre;carl14@adventure-works.com;100000;1;1;Bachelors;Licenciatura;Management;Gestión;1;3;9901 East Lake Court;;1 (11) 500 555-0115;24/03/2013;2-5 Km
18933;609;AW00018933;Kelli;Huang;30/08/1985;S;Mujer;kelli6@adventure-works.com;30000;0;0;Partial High School;Educación secundaria (en curso);Skilled Manual;Obrero especializado;1;2;9570 Royal Links Ct;;871-555-0190;09/08/2013;5-10 Km
18934;642;AW00018934;Jeremiah;Moore;22/08/1979;S;Hombre;jeremiah1@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;2;9791 Harvard Court;# 4;187-555-0192;18/09/2013;5-10 Km
18935;331;AW00018935;Jasmine;Jenkins;15/11/1971;C;Mujer;jasmine47@adventure-works.com;130000;0;1;Graduate Degree;Estudios de postgrado;Management;Gestión;1;3;1239 Linnet Court;;182-555-0195;01/02/2013;1-2 Km
18936;385;AW00018936;Morgan;Collins;11/07/1971;S;Mujer;morgan2@adventure-works.com;160000;0;0;Graduate Degree;Estudios de postgrado;Management;Gestión;0;3;9236 Hanson Lane;;607-555-0114;03/06/2013;1-2 Km
18937;348;AW00018937;Ian;Reed;10/08/1962;S;Hombre;ian87@adventure-works.com;70000;2;0;Partial High School;Educación secundaria (en curso);Skilled Manual;Obrero especializado;1;2;579 Mepham Dr.;;791-555-0194;01/12/2013;5-10 Km
18938;322;AW00018938;Lucas;Lopez;30/11/1962;C;Hombre;lucas44@adventure-works.com;70000;2;0;Partial High School;Educación secundaria (en curso);Skilled Manual;Obrero especializado;1;2;445 Banyan Way;;369-555-0176;18/10/2013;5-10 Km
18939;385;AW00018939;Hunter;McDonald;24/09/1962;S;Hombre;hunter6@adventure-works.com;70000;2;0;Partial High School;Educación secundaria (en curso);Skilled Manual;Obrero especializado;1;2;3224 Pome Court;;666-555-0142;22/01/2014;5-10 Km
18940;547;AW00018940;Seth;Bell;16/04/1963;C;Hombre;seth85@adventure-works.com;70000;2;0;Partial High School;Educación secundaria (en curso);Skilled Manual;Obrero especializado;1;2;5445 Tice Valley Blvd.;;737-555-0162;07/11/2013;5-10 Km
18941;536;AW00018941;Philip;Torres;05/09/1962;C;Hombre;philip12@adventure-works.com;70000;3;2;Partial College;Estudios universitarios (en curso);Professional;Profesional;0;0;3704 Greendell Rd.;;861-555-0133;25/12/2013;0-1 Km
18942;298;AW00018942;Billy;Ortega;19/11/1962;C;Hombre;billy22@adventure-works.com;70000;3;2;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;0;7134 Oakwood Cir;;737-555-0114;15/07/2013;5-10 Km
18943;634;AW00018943;Kaitlyn;Hall;01/02/1963;S;Mujer;kaitlyn21@adventure-works.com;70000;3;2;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;0;8113 Pepper Drive;;733-555-0189;27/08/2013;5-10 Km
18944;54;AW00018944;Marcus;Taylor;03/11/1961;S;Hombre;marcus9@adventure-works.com;60000;2;0;High School;Educación secundaria;Professional;Profesional;1;2;8681 Harvard Court;;948-555-0174;05/07/2013;5-10 Km
18945;335;AW00018945;Marcus;Cox;21/12/1961;C;Hombre;marcus86@adventure-works.com;60000;2;0;High School;Educación secundaria;Professional;Profesional;0;2;6535 Gilardy Dr.;;764-555-0116;28/12/2013;5-10 Km
18946;310;AW00018946;Brandon;Simmons;05/08/1967;C;Hombre;brandon12@adventure-works.com;60000;2;0;High School;Educación secundaria;Professional;Profesional;0;2;9183 J Ave;;624-555-0150;12/08/2013;5-10 Km
18947;336;AW00018947;Devin;Bryant;04/11/1961;S;Hombre;devin55@adventure-works.com;70000;3;0;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;2;6239 Monti Dr.;;288-555-0116;31/07/2013;5-10 Km
18948;311;AW00018948;Sydney;Bailey;13/03/1967;C;Mujer;sydney9@adventure-works.com;70000;3;0;Partial College;Estudios universitarios (en curso);Professional;Profesional;0;2;4352 Marclair Dr.;;880-555-0151;20/08/2013;0-1 Km
18949;548;AW00018949;Jackson;Hall;30/12/1937;S;Hombre;jackson52@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Management;Gestión;1;2;3353 Mayhew Way;;258-555-0177;19/08/2013;5-10 Km
18950;54;AW00018950;Lauren;Alexander;22/10/1970;S;Mujer;lauren65@adventure-works.com;90000;4;4;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;3;5629 San Francisco;;345-555-0173;06/11/2013;2-5 Km
18951;64;AW00018951;Dalton;Jones;14/06/1971;S;Hombre;dalton3@adventure-works.com;90000;4;4;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;3;9975 Haynes Court;;249-555-0126;27/11/2013;2-5 Km
18952;545;AW00018952;Chloe;Hernandez;22/04/1971;C;Mujer;chloe16@adventure-works.com;100000;4;1;Bachelors;Licenciatura;Management;Gestión;1;4;2335 Elkwood Drive;;526-555-0167;13/01/2014;0-1 Km
18953;298;AW00018953;Mya;Patterson;20/10/1976;S;Mujer;mya12@adventure-works.com;110000;2;2;Bachelors;Licenciatura;Management;Gestión;1;3;3994 Revision Drive;;125-555-0121;15/09/2013;2-5 Km
18954;322;AW00018954;Dalton;Young;23/11/1970;S;Hombre;dalton24@adventure-works.com;120000;3;2;Bachelors;Licenciatura;Management;Gestión;0;4;1685 Greenbelt Way;;981-555-0138;21/11/2013;1-2 Km
18955;352;AW00018955;Justin;Jones;19/08/1967;S;Hombre;justin34@adventure-works.com;40000;3;2;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;4174 Tara St.;;638-555-0114;29/11/2013;2-5 Km
18956;358;AW00018956;Sara;Howard;15/10/1967;S;Mujer;sara12@adventure-works.com;70000;1;0;Bachelors;Licenciatura;Professional;Profesional;0;1;4730 Peterson Place;;141-555-0158;21/12/2013;0-1 Km
18957;612;AW00018957;Mackenzie;Lopez;08/10/1967;S;Mujer;mackenzie42@adventure-works.com;70000;1;0;Bachelors;Licenciatura;Professional;Profesional;1;1;9982 San Ramon Road;;856-555-0145;24/01/2013;2-5 Km
18958;307;AW00018958;Natalie;Sanchez;15/01/1968;S;Mujer;natalie1@adventure-works.com;70000;1;0;Bachelors;Licenciatura;Professional;Profesional;1;1;5336 Roberts Ct;;858-555-0150;05/01/2013;2-5 Km
18959;71;AW00018959;Seth;Morris;04/08/1967;S;Hombre;seth89@adventure-works.com;70000;1;0;Bachelors;Licenciatura;Professional;Profesional;0;1;6816 Detroit Ave.;;600-555-0112;03/11/2013;2-5 Km
18960;347;AW00018960;Marcus;Johnson;03/04/1968;S;Hombre;marcus1@adventure-works.com;70000;1;0;Bachelors;Licenciatura;Professional;Profesional;0;1;9882 Clay Rde;;969-555-0195;31/01/2013;2-5 Km
18961;63;AW00018961;Jeremiah;Henderson;04/03/1968;S;Hombre;jeremiah28@adventure-works.com;70000;1;0;Bachelors;Licenciatura;Professional;Profesional;1;1;6075 Lake Nadine Pl.;;162-555-0111;16/11/2013;2-5 Km
18962;310;AW00018962;Seth;Parker;23/06/1968;C;Hombre;seth44@adventure-works.com;70000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;8552 Stillwater Court;;420-555-0174;03/02/2013;2-5 Km
18963;635;AW00018963;Amber;Collins;02/08/1967;C;Mujer;amber2@adventure-works.com;70000;1;0;Partial College;Estudios universitarios (en curso);Skilled Manual;Obrero especializado;1;1;737 Castle Rock Road;;328-555-0180;19/02/2013;0-1 Km
18964;343;AW00018964;Thomas;Gonzalez;06/09/1966;S;Hombre;thomas45@adventure-works.com;40000;4;3;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;2;17 Chestnut;;638-555-0111;20/04/2013;2-5 Km
18965;315;AW00018965;Richard;Turner;12/10/1972;C;Hombre;richard33@adventure-works.com;40000;4;3;High School;Educación secundaria;Skilled Manual;Obrero especializado;1;3;3739 Donald Dr;;702-555-0179;19/01/2014;10+ Km
18966;299;AW00018966;Carly;Rai;16/04/1948;C;Mujer;carly15@adventure-works.com;50000;4;0;Bachelors;Licenciatura;Management;Gestión;1;2;3978 Spring Hill Dr.;;822-555-0113;08/03/2013;10+ Km
18967;338;AW00018967;Xavier;Clark;22/01/1948;C;Hombre;xavier17@adventure-works.com;60000;3;0;Graduate Degree;Estudios de postgrado;Management;Gestión;1;2;5180 Lacorso;;465-555-0149;09/02/2013;1-2 Km
18968;54;AW00018968;Isaiah;Lopez;11/04/1953;C;Hombre;isaiah36@adventure-works.com;60000;3;0;Graduate Degree;Estudios de postgrado;Management;Gestión;1;2;4372 Carpetta Circle;;159-555-0157;27/10/2013;1-2 Km
18969;626;AW00018969;Anna;Cox;09/01/1948;C;Mujer;anna15@adventure-works.com;60000;3;0;Graduate Degree;Estudios de postgrado;Management;Gestión;1;2;5 Edwards Ave.;;491-555-0113;13/01/2014;1-2 Km
18970;338;AW00018970;Jason;Roberts;08/02/1949;C;Hombre;jason34@adventure-works.com;60000;3;0;Graduate Degree;Estudios de postgrado;Management;Gestión;1;2;4252 Alpine Rd.;;654-555-0146;17/11/2013;1-2 Km
18971;54;AW00018971;Wyatt;Moore;11/08/1948;C;Hombre;wyatt8@adventure-works.com;70000;5;0;Bachelors;Licenciatura;Management;Gestión;1;2;384 Price Lane;;895-555-0181;17/11/2013;10+ Km
18972;60;AW00018972;Benjamin;Butler;06/08/1948;C;Hombre;benjamin15@adventure-works.com;70000;5;0;Bachelors;Licenciatura;Management;Gestión;1;2;8153 Shoe St.;;117-555-0115;02/11/2013;10+ Km
18973;302;AW00018973;Kate;Yuan;07/12/1948;C;Mujer;kate5@adventure-works.com;70000;5;0;Bachelors;Licenciatura;Management;Gestión;1;2;8316 La Salle St.;;501-555-0171;22/02/2013;1-2 Km
18974;331;AW00018974;James;Rodriguez;22/11/1948;C;Hombre;james93@adventure-works.com;80000;5;0;Bachelors;Licenciatura;Management;Gestión;1;2;2987 Turner Dr.;;782-555-0113;25/02/2013;1-2 Km
18975;334;AW00018975;Samuel;Bryant;13/05/1955;C;Hombre;samuel17@adventure-works.com;30000;5;0;Partial High School;Educación secundaria (en curso);Clerical;Administrativo;0;2;4714 Zulu Court;;385-555-0123;06/06/2013;1-2 Km
18976;539;AW00018976;Garrett;Howard;19/10/1949;S;Hombre;garrett16@adventure-works.com;40000;4;0;High School;Educación secundaria;Professional;Profesional;1;2;1760 Dubne Court;;135-555-0153;30/11/2013;10+ Km
18977;536;AW00018977;Jackson;Wang;14/02/1950;C;Hombre;jackson26@adventure-works.com;40000;4;0;High School;Educación secundaria;Professional;Profesional;0;2;5901 Buckthorn Court;;660-555-0162;06/12/2013;1-2 Km
18978;52;AW00018978;Isaiah;Morgan;04/08/1955;C;Hombre;isaiah12@adventure-works.com;40000;4;0;High School;Educación secundaria;Professional;Profesional;0;2;8034 Cancroft Road;;474-555-0163;02/05/2013;1-2 Km
18979;372;AW00018979;Noah;Taylor;18/09/1949;C;Hombre;noah49@adventure-works.com;40000;4;0;High School;Educación secundaria;Professional;Profesional;0;2;6647 Reva Dr;;122-555-0116;09/12/2013;10+ Km
18980;539;AW00018980;Sophia;Hernandez;16/04/1950;C;Mujer;sophia16@adventure-works.com;40000;4;0;High School;Educación secundaria;Professional;Profesional;0;2;9067 Indigo Ct.;;116-555-0153;06/12/2013;10+ Km
18981;352;AW00018981;Savannah;Watson;25/10/1949;C;Mujer;savannah7@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Management;Gestión;1;2;1711 La Mar Ct;;713-555-0111;06/08/2013;10+ Km
18982;623;AW00018982;Kyle;Baker;05/10/1950;S;Hombre;kyle46@adventure-works.com;40000;4;0;High School;Educación secundaria;Professional;Profesional;1;2;2118 Little Dr.;;685-555-0144;02/12/2013;10+ Km
18983;361;AW00018983;Destiny;Price;16/10/1956;C;Mujer;destiny48@adventure-works.com;40000;5;0;High School;Educación secundaria;Professional;Profesional;0;2;3761 Cancroft Road;;625-555-0171;17/06/2013;2-5 Km
18984;618;AW00018984;Shelby;Rivera;08/02/1962;S;Mujer;shelby17@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Management;Gestión;1;2;2530 Seeno St;;844-555-0115;23/03/2013;10+ Km
18985;612;AW00018985;Paige;Bailey;21/07/1950;C;Mujer;paige40@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Management;Gestión;1;2;9534 Country View Lane;;572-555-0175;22/11/2013;2-5 Km
18986;68;AW00018986;Robert;Roberts;09/01/1951;S;Hombre;robert47@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Management;Gestión;1;2;9165 San Vincente Dr.;;646-555-0161;10/02/2013;10+ Km
18987;547;AW00018987;Hunter;Adams;13/08/1950;C;Hombre;hunter40@adventure-works.com;70000;5;0;Bachelors;Licenciatura;Management;Gestión;1;2;6641 Morgan Territory Rd.;;135-555-0180;30/01/2013;2-5 Km
18988;322;AW00018988;Courtney;Baker;05/07/1950;S;Mujer;courtney13@adventure-works.com;70000;5;0;Bachelors;Licenciatura;Management;Gestión;0;2;8727 Buena Vista Ave.;;133-555-0128;01/11/2013;2-5 Km
18989;302;AW00018989;Cindy;Suri;16/10/1956;C;Mujer;cindy1@adventure-works.com;70000;5;0;Bachelors;Licenciatura;Management;Gestión;1;2;3761 Canning Road;;330-555-0173;30/08/2013;2-5 Km
18990;609;AW00018990;Amanda;Henderson;22/08/1951;C;Mujer;amanda26@adventure-works.com;70000;5;0;Bachelors;Licenciatura;Management;Gestión;1;4;8719 Wilbur Drive;;442-555-0182;13/02/2013;10+ Km
18991;611;AW00018991;Evan;Cook;30/10/1951;C;Hombre;evan22@adventure-works.com;70000;5;0;Bachelors;Licenciatura;Management;Gestión;1;4;3315 Providence Dr.;;600-555-0142;01/12/2013;2-5 Km
18992;338;AW00018992;David;Perry;17/04/1952;C;Hombre;david40@adventure-works.com;60000;4;0;Bachelors;Licenciatura;Management;Gestión;1;2;3316 Ringing Dr;;663-555-0184;13/06/2013;2-5 Km
18993;299;AW00018993;Kevin;Ross;13/05/1952;C;Hombre;kevin8@adventure-works.com;60000;4;0;Bachelors;Licenciatura;Management;Gestión;1;2;7153 Bellord Ct;# 18;824-555-0115;08/12/2013;10+ Km
18994;618;AW00018994;Jackson;Allen;17/11/1958;C;Hombre;jackson46@adventure-works.com;70000;2;1;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;1;9890 Bloching Circle;;461-555-0171;06/11/2013;10+ Km
18995;298;AW00018995;Melissa;Gray;29/10/1952;S;Mujer;melissa28@adventure-works.com;70000;2;1;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;1;4956 Norcross Lane;;734-555-0132;24/10/2013;10+ Km
18996;383;AW00018996;Katherine;Turner;12/05/1953;C;Mujer;katherine53@adventure-works.com;70000;2;1;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;1;5277 Steven Way;;915-555-0169;27/12/2013;10+ Km
18997;642;AW00018997;Eric;King;05/09/1952;C;Hombre;eric59@adventure-works.com;70000;2;1;Partial College;Estudios universitarios (en curso);Professional;Profesional;1;1;6556 Gilly Lane;;922-555-0113;31/08/2013;10+ Km
18998;546;AW00018998;Aidan;Bennett;06/05/1953;C;Hombre;aidan1@adventure-works.com;60000;5;0;Bachelors;Licenciatura;Management;Gestión;1;3;9685 La Vista Ave.;;493-555-0174;06/12/2013;2-5 Km
18999;543;AW00018999;Mackenzie;Watson;21/10/1952;C;Mujer;mackenzie7@adventure-works.com;60000;5;0;Bachelors;Licenciatura;Management;Gestión;0;3;4234 Second Avenue;;130-555-0197;12/12/2013;2-5 Km
